"","logFC","AveExpr","t","P.Value","adj.P.Val","gene_id","gene"
"ENSG00000152578",-4.19545358242317,2.01297251433488,-4.30615131616688,0.000283557880234122,0.0056692419950501,"ENSG00000152578","GRIA4"
"ENSG00000175505",2.74639798943013,-0.808489164665907,4.30301590877362,0.000283792640265293,0.0056692419950501,"ENSG00000175505","CLCF1"
"ENSG00000183036",-2.31724726266173,-0.932676663481236,-4.29023742486591,0.000291337337501953,0.00581512231762003,"ENSG00000183036","PCP4"
"ENSG00000255552",3.62040105581842,-5.76522405818548,4.28997900897507,0.000292121098867324,0.00582520308498958,"ENSG00000255552","LY6G6E"
"ENSG00000269981",1.84943995644691,1.28869797960803,4.2885856273634,0.0002923275744383,0.00582520308498958,"ENSG00000269981",NA
"ENSG00000106688",-1.83894488598382,3.66436707895123,-4.28425070998702,0.000294957080316789,0.00587272753944175,"ENSG00000106688","SLC1A1"
"ENSG00000170271",1.73075128093129,2.90499386915499,4.28252572567134,0.000296010060115825,0.00588880991176568,"ENSG00000170271","FAXDC2"
"ENSG00000145757",4.69333283126072,-5.54187342960539,4.27873983168978,0.00030168809511717,0.00599680011585553,"ENSG00000145757","SPATA9"
"ENSG00000151151",1.34330293180835,3.71879100039543,4.27274306897336,0.000302054808697783,0.0059991232973128,"ENSG00000151151","IPMK"
"ENSG00000092345",-3.46350783428027,1.28653994251668,-4.26988949144271,0.000304319129604381,0.00603909995046314,"ENSG00000092345","DAZL"
"ENSG00000182255",4.89239965140722,-4.48216599387356,4.27155498939132,0.000307027410756641,0.00608781353186496,"ENSG00000182255","KCNA4"
"ENSG00000006459",2.26937535147794,4.66750366432379,4.26422597241988,0.000307424203824909,0.00609065180053112,"ENSG00000006459","KDM7A"
"ENSG00000055118",-1.55259377605608,3.56676856066052,-4.25941952093821,0.000310490135253008,0.0061463224465748,"ENSG00000055118","KCNH2"
"ENSG00000186377",-2.24081677422985,0.503570898497601,-4.25418884159063,0.000313870650350394,0.00620812360478886,"ENSG00000186377","CYP4X1"
"ENSG00000089159",1.27223774162488,7.54405573381882,4.25131811197571,0.000315736035631229,0.00623984196210941,"ENSG00000089159","PXN"
"ENSG00000161103",4.87664941384624,-2.0757703429449,4.25758625998112,0.000315993995749002,0.00623984196210941,"ENSG00000161103",NA
"ENSG00000229637",3.90030281932159,-5.74460340378611,4.24969505093034,0.000318006422004067,0.00627442087523554,"ENSG00000229637","PRAC2"
"ENSG00000109819",2.79062860475753,0.846431883774679,4.24387531626361,0.000320703485703767,0.00632244014673141,"ENSG00000109819","PPARGC1A"
"ENSG00000168269",3.29695009390478,-6.36337634359604,4.24175983213826,0.00032238742846401,0.00635042406257408,"ENSG00000168269","FOXI1"
"ENSG00000125798",-2.98624658572681,-1.35148257326917,-4.24050996811206,0.000323015408309109,0.00635757867567077,"ENSG00000125798","FOXA2"
"ENSG00000283529",4.48885804230612,-3.5446855659313,4.23308777745588,0.000330865129839094,0.00650674324135652,"ENSG00000283529",NA
"ENSG00000182985",1.45547621228086,4.61488190313868,4.22765336025492,0.000331581863167089,0.00651550220815723,"ENSG00000182985","CADM1"
"ENSG00000187175",3.66697118927513,-5.87612515523987,4.22692916169368,0.000332917169214214,0.00653639171477654,"ENSG00000187175","KRTAP12-1"
"ENSG00000204529",-4.94674300030618,-3.39653766333632,-4.23254665508665,0.000333209520282584,0.00653678676554363,"ENSG00000204529","GUCY2EP"
"ENSG00000167562",1.45922209453034,3.66916141847586,4.22376198850732,0.000334263899456129,0.00655211816631883,"ENSG00000167562","ZNF701"
"ENSG00000116299",-3.38171930268839,0.692178199653401,-4.22216235336096,0.000335826596799307,0.00657738029555054,"ENSG00000116299","ELAPOR1"
"ENSG00000047662",-2.53428226855213,-0.181923870598629,-4.21441978295138,0.000340817348604558,0.00666968718393859,"ENSG00000047662","FAM184B"
"ENSG00000162825",2.23288133446229,1.80169089448975,4.20772042247816,0.000345559192267119,0.00675697664879322,"ENSG00000162825","NBPF20"
"ENSG00000136770",1.45711343742491,4.71176355957963,4.20568060840673,0.000347018355166757,0.00677998758687076,"ENSG00000136770","DNAJC1"
"ENSG00000154310",-1.27483441044177,6.08839192907495,-4.20362313214661,0.00034850068730311,0.00680341341749779,"ENSG00000154310","TNIK"
"ENSG00000135638",-2.12703184770216,1.64638660885449,-4.1911859693203,0.00035760117936917,0.00697540172137491,"ENSG00000135638","EMX1"
"ENSG00000105695",-4.65549522420252,-3.91270480389079,-4.19044033037243,0.000362256495414025,0.00706047318821555,"ENSG00000105695","MAG"
"ENSG00000088387",2.04881869100511,5.27064154573984,4.1844043731202,0.000362662702123957,0.00706265758588845,"ENSG00000088387","DOCK9"
"ENSG00000175745",3.60447392487067,-6.59477825059849,4.18265704442604,0.000364818739387237,0.00709888782023203,"ENSG00000175745","NR2F1"
"ENSG00000275325",3.50164180374883,-1.06626790614132,4.18130668409215,0.000365675590336126,0.00710817869289804,"ENSG00000275325","PDCD6IPP1"
"ENSG00000140287",-4.95510800313004,-4.41267152359502,-4.18766083805848,0.000365888258554972,0.00710817869289804,"ENSG00000140287","HDC"
"ENSG00000135960",5.12292408621996,-5.08715922402865,4.17224097764995,0.00037884590056899,0.00735395938921795,"ENSG00000135960","EDAR"
"ENSG00000263961",4.23675752533313,-5.88732027079607,4.15697346940131,0.000386555312627735,0.00749754940776831,"ENSG00000263961","RHEX"
"ENSG00000140853",-2.88667746747116,1.00227860447941,-4.15229694250552,0.000387767356593669,0.00751498770502598,"ENSG00000140853","NLRC5"
"ENSG00000125966",-1.55163775839589,4.13888174979607,-4.14896589328979,0.00039032540280564,0.00755846255820084,"ENSG00000125966","MMP24"
"ENSG00000152492",1.24913972212779,5.2214254242384,4.14665536593563,0.000392201753308177,0.00758867727674129,"ENSG00000152492","CCDC50"
"ENSG00000015413",-1.69342646254284,4.68413227577924,-4.14474289089722,0.000393761792901183,0.00761272799608954,"ENSG00000015413","DPEP1"
"ENSG00000168243",-1.41329058657858,5.16501013114584,-4.14393746917396,0.000394420648592217,0.00761933114561248,"ENSG00000168243","GNG4"
"ENSG00000148444",2.14838747938914,1.30181343565411,4.14269756063871,0.000395439881731123,0.00763287977502229,"ENSG00000148444","COMMD3"
"ENSG00000186212",1.93854678709976,0.580605706684342,4.14079980026752,0.000396998511812563,0.00764848509664267,"ENSG00000186212","SOWAHB"
"ENSG00000152583",3.385041382038,0.402758642309576,4.14133251698548,0.000397142966122643,0.00764848509664267,"ENSG00000152583","SPARCL1"
"ENSG00000172508",2.14800835324537,1.77572661647983,4.14055345400009,0.000397203936178303,0.00764848509664267,"ENSG00000172508","CARNS1"
"ENSG00000164532",5.33073819412198,-4.6953098619714,4.14817867327307,0.000399803790692904,0.00769237870362019,"ENSG00000164532","TBX20"
"ENSG00000149294",-1.79915116703009,2.84989068227505,-4.13664559247962,0.000400436990121872,0.00769839311994106,"ENSG00000149294","NCAM1"
"ENSG00000260220",-4.28676028384594,-3.98507087763164,-4.13979402254391,0.000400824694716318,0.00769968205562259,"ENSG00000260220","CCDC187"
"ENSG00000228252",3.38590601283629,-1.14996704350379,4.13420771889765,0.000403066677166931,0.00773656039339117,"ENSG00000228252","COL6A4P2"
"ENSG00000101198",-2.4390576444756,0.528179672820144,-4.13122854174076,0.000404985753471827,0.00776718683096287,"ENSG00000101198","NKAIN4"
"ENSG00000180318",2.614123607106,-0.534169297626084,4.13080371197893,0.000405370459833608,0.00776836032045059,"ENSG00000180318","ALX1"
"ENSG00000066382",-3.39896205289603,0.682427627003184,-4.1297904622852,0.000406802644128791,0.00778830741035456,"ENSG00000066382","MPPED2"
"ENSG00000172731",-1.30617445514188,4.79543486493707,-4.12874563776346,0.000407060044977302,0.00778830741035456,"ENSG00000172731","LRRC20"
"ENSG00000163285",-4.09409633261971,-2.56993750590541,-4.12912712010407,0.000409080363803277,0.00782073064939832,"ENSG00000163285","GABRG1"
"ENSG00000279228",2.89771036673631,-2.36552645992311,4.12371064843871,0.000411488311080843,0.00786050702121972,"ENSG00000279228",NA
"ENSG00000242950",-1.3855430821359,4.27603993885988,-4.12019183737722,0.000414356773466771,0.00790901021024174,"ENSG00000242950","ERVW-1"
"ENSG00000215160",2.11425627297044,0.392493659151167,4.11184714120747,0.000421605331074652,0.00804097474961442,"ENSG00000215160","OR7E122P"
"ENSG00000205358",-1.56478871890431,2.2984689072815,-4.10726654178596,0.000425635153813103,0.00811077118821117,"ENSG00000205358","MT1H"
"ENSG00000284233",4.65016682608815,-3.47309069706702,4.11232096536438,0.000426265328052048,0.00811077118821117,"ENSG00000284233",NA
"ENSG00000147256",-3.56456317345221,-3.38822511223029,-4.10763393329894,0.000426278245857175,0.00811077118821117,"ENSG00000147256","ARHGAP36"
"ENSG00000198223",2.14502600047097,1.12119056693201,4.08978484896613,0.00044138969837531,0.00839164642706883,"ENSG00000198223","CSF2RA"
"ENSG00000102879",-1.78533781958509,2.75898346861891,-4.08804012000843,0.000442990703378824,0.00841542149488317,"ENSG00000102879","CORO1A"
"ENSG00000159216",2.90033697932414,-0.0794928478519201,4.08758894321368,0.000443575235315505,0.00841986446671612,"ENSG00000159216","RUNX1"
"ENSG00000171462",-3.96046184495799,-2.6374077050657,-4.0872073038492,0.000445903398239526,0.00845737156281793,"ENSG00000171462","DLK2"
"ENSG00000205105",4.50538144031281,-6.10962894444186,4.08783037721366,0.00044778231390215,0.00848630538391351,"ENSG00000205105","COX17P1"
"ENSG00000254252",-2.95545915436733,-0.871490652939495,-4.07923184132777,0.000451389194070417,0.00854791587383191,"ENSG00000254252","RPL7P20"
"ENSG00000135124",1.50025945844756,3.78627739111296,4.06023389025893,0.00046936863816634,0.00888138671367232,"ENSG00000135124","P2RX4"
"ENSG00000269855",3.01746416902884,-1.4181558253444,4.05831512650565,0.000471520375742144,0.00891507658450423,"ENSG00000269855","RNF225"
"ENSG00000172367",4.79158618007814,-4.88829151087729,4.06391539679353,0.000472564251610932,0.00892778348519409,"ENSG00000172367","PDZD3"
"ENSG00000103740",-2.54781009414391,2.04735372684497,-4.04713736808024,0.000482383123614896,0.00910611915427742,"ENSG00000103740","ACSBG1"
"ENSG00000146122",-1.83717483088519,3.03829991151714,-4.04353803786186,0.000485966332968812,0.00916655427120747,"ENSG00000146122","DAAM2"
"ENSG00000130529",1.42632567983694,4.10994775754654,4.04053827955254,0.000489010654144066,0.00921673769804341,"ENSG00000130529","TRPM4"
"ENSG00000211780",4.45701904865803,-6.19053950429291,4.04325512548139,0.000491176454246114,0.00925029727008446,"ENSG00000211780","TRAV6"
"ENSG00000160208",-1.18605845792098,7.37006144033712,-4.03743099671102,0.000492184659879251,0.00926202041772773,"ENSG00000160208","RRP1B"
"ENSG00000162998",-2.16138864024127,0.586387048509494,-4.03505508379516,0.000494630049512373,0.00929449194503117,"ENSG00000162998","FRZB"
"ENSG00000075891",4.48824276317753,-4.89157910019426,4.04003617649104,0.000494684353895962,0.00929449194503117,"ENSG00000075891","PAX2"
"ENSG00000278195",-4.31015011225654,-1.93135769820351,-4.03667621100018,0.000497118647072852,0.00933292646873598,"ENSG00000278195","SSTR3"
"ENSG00000204361",4.52636755424637,-5.19139437011678,4.03734641158129,0.000497716043094518,0.00933684189592622,"ENSG00000204361","NXPE2"
"ENSG00000100433",-4.85078790039531,-0.0577945342421686,-4.03870230482425,0.000498612869222486,0.00934636394673718,"ENSG00000100433","KCNK10"
"ENSG00000122691",4.01887797243083,-2.66782003884698,4.02866974739647,0.000504044285870122,0.00944080451818516,"ENSG00000122691","TWIST1"
"ENSG00000104419",2.92900387217327,1.79416312483364,4.0228314591657,0.000507608597445272,0.00950015404665306,"ENSG00000104419","NDRG1"
"ENSG00000237094",1.2826303684842,5.99810901217127,4.0130204981353,0.000517856156042354,0.00968439409570795,"ENSG00000237094",NA
"ENSG00000226124",-3.01591502648083,-1.02613609945043,-4.00863657930434,0.000522927268889671,0.00977161835064496,"ENSG00000226124","FTCDNL1"
"ENSG00000197376",3.52635234178547,-6.15278859254169,4.00774452149416,0.00052478852881135,0.00979877305895656,"ENSG00000197376",NA
"ENSG00000132530",-3.10849167235973,-2.10593642831274,-4.00646318712421,0.000525406173357639,0.00980268301061665,"ENSG00000132530","XAF1"
"ENSG00000138356",-2.01324880546807,2.87033097876848,-4.00161010655423,0.000530318223437926,0.00988664687980705,"ENSG00000138356","AOX1"
"ENSG00000131746",2.23264244433651,1.07864608574442,3.99993850832637,0.000532175915647118,0.00991358268930845,"ENSG00000131746","TNS4"
"ENSG00000132274",-1.66156468314597,4.63023868840872,-3.99884766301681,0.000533378889298806,0.00992828983708755,"ENSG00000132274","TRIM22"
"ENSG00000180287",-2.164801251381,1.54050007405133,-3.99625746834524,0.0005362714111563,0.00997439901214956,"ENSG00000180287","PLD5"
"ENSG00000224963",-3.70665691302032,-3.97014307936416,-3.99665476019103,0.000537619406553282,0.00999173157132926,"ENSG00000224963","ECMXP"
"ENSG00000196139",-1.66223521154484,2.75496065263615,-3.98549172795857,0.000548437682080742,0.0101849076737222,"ENSG00000196139","AKR1C3"
"ENSG00000020181",-2.20048283174203,0.913104041032117,-3.98288847704621,0.000551429581401362,0.0102325557253551,"ENSG00000020181","ADGRA2"
"ENSG00000104953",-3.17992174116703,-1.13518000714382,-3.9813584728901,0.000553749227856813,0.010267665219535,"ENSG00000104953","TLE6"
"ENSG00000115085",4.53167829602252,-1.18364467239976,3.98548562406293,0.00055480112672999,0.010279231986914,"ENSG00000115085","ZAP70"
"ENSG00000073282",5.20840343244721,-3.20186291017855,3.98793903452655,0.000558043065929539,0.0103313262136469,"ENSG00000073282","TP63"
"ENSG00000142910",1.71570395870092,3.51772478253332,3.96481808807136,0.000572599933119259,0.0105926576225421,"ENSG00000142910","TINAGL1"
"ENSG00000136267",-2.75171759715476,-0.584951562297203,-3.96449765570692,0.000573127103492708,0.0105942478899668,"ENSG00000136267","DGKB"
"ENSG00000168874",3.42443269700399,-0.138153681530167,3.96447457719581,0.000574111454940469,0.0106042801969466,"ENSG00000168874","ATOH8"
"ENSG00000131095",-2.95307860426033,0.326276192435898,-3.96156198100455,0.000576805265247005,0.0106458478317533,"ENSG00000131095","GFAP"
"ENSG00000134698",1.57915769266102,5.23090044151806,3.95529320832537,0.000584091532237612,0.0107720475208061,"ENSG00000134698","AGO4"
"ENSG00000146910",4.21828241304282,-4.1350343533577,3.95226577108743,0.000592490031515405,0.0109185499898296,"ENSG00000146910","CNPY1"
"ENSG00000137766",5.64328153139741,-2.79109907012371,3.95878986294294,0.00059863903415992,0.0110234052823988,"ENSG00000137766","UNC13C"
"ENSG00000012211",1.45275900716442,3.76939436256327,3.94250879194954,0.000599883125957353,0.0110378495176153,"ENSG00000012211","PRICKLE3"
"ENSG00000249992",-1.59514678112882,3.09001962831957,-3.93792179333246,0.000605653688123624,0.0111354949151795,"ENSG00000249992","TMEM158"
"ENSG00000150347",3.06430193324625,-0.310459598544858,3.93536185424593,0.000609366957737312,0.0111951946359513,"ENSG00000150347","ARID5B"
"ENSG00000114166",2.77183577193237,0.396000872327934,3.93060587421389,0.000615148337270018,0.0112867497969805,"ENSG00000114166","KAT2B"
"ENSG00000176153",-2.638077267252,-1.36053002427661,-3.93043722805716,0.000615290499927017,0.0112867497969805,"ENSG00000176153","GPX2"
"ENSG00000145824",2.80070586420397,-0.386367672258416,3.92236012942625,0.000625852455562379,0.0114717321854686,"ENSG00000145824","CXCL14"
"ENSG00000080561",1.9493835046648,2.25410446004472,3.91833665516452,0.000630931055591695,0.0115485863452029,"ENSG00000080561","MID2"
"ENSG00000227295",5.0737081645931,-3.05045209357093,3.92826935534664,0.000631007216596129,0.0115485863452029,"ENSG00000227295","ELL2P1"
"ENSG00000173258",-1.66959264966958,3.63366325533978,-3.91455500273452,0.000635932017751661,0.0116298549963845,"ENSG00000173258","ZNF483"
"ENSG00000106341",-2.13714820988179,2.22014446950091,-3.91050734952925,0.000641335810647719,0.0117197530329323,"ENSG00000106341","PPP1R17"
"ENSG00000080823",1.69767476566217,1.7803900333597,3.90121541090012,0.000653898155865723,0.0119402300522036,"ENSG00000080823","MOK"
"ENSG00000150672",1.93139842663809,3.07217890804892,3.89737850913419,0.000659160951574261,0.01202718295532,"ENSG00000150672","DLG2"
"ENSG00000130182",-1.21450346464391,7.73366779009635,-3.89630794705369,0.000660635814282645,0.0120433330182539,"ENSG00000130182","ZSCAN10"
"ENSG00000168297",1.45559821037776,2.97102580724944,3.89600851560798,0.000661049180328945,0.0120433330182539,"ENSG00000168297","PXK"
"ENSG00000184144",-2.37404523600505,0.754700655138057,-3.89422138204284,0.000663551421291704,0.0120797549113392,"ENSG00000184144","CNTN2"
"ENSG00000140577",1.54494673868555,3.76340318398847,3.89268195744805,0.000665659102511843,0.0121089442193291,"ENSG00000140577","CRTC3"
"ENSG00000123131",1.16021817405469,6.82818698777322,3.88664386204904,0.000674109711321744,0.0122533856080679,"ENSG00000123131","PRDX4"
"ENSG00000260691",4.86467284213133,-0.981588434441468,3.88870798484708,0.000683192819906657,0.0124090968166404,"ENSG00000260691","ANKRD20A1"
"ENSG00000017483",-1.36407734723724,5.15612288640554,-3.87712382533458,0.000687653952647239,0.0124806853446451,"ENSG00000017483","SLC38A5"
"ENSG00000145321",-4.8125366629322,-3.01254322453522,-3.88479198489322,0.000688231519217634,0.0124817335645422,"ENSG00000145321","GC"
"ENSG00000284625",4.87361699235055,-4.41296607454725,3.88036284825984,0.000695395919057479,0.0126021485346477,"ENSG00000284625",NA
"ENSG00000180875",4.55910456913927,-2.40188262860012,3.87267523227815,0.00070316681216926,0.0127333646257981,"ENSG00000180875","GREM2"
"ENSG00000254430",3.23288986329433,-6.37411454312925,3.86357063734025,0.000708357979228169,0.0128177029368702,"ENSG00000254430","OR6M3P"
"ENSG00000135905",-3.29234959127178,0.486471054487582,-3.86143471260695,0.000711686384911898,0.0128682330380305,"ENSG00000135905","DOCK10"
"ENSG00000171223",1.62128289588521,2.29119422338607,3.85997287221051,0.000712751535905872,0.012877795244674,"ENSG00000171223","JUNB"
"ENSG00000124875",-2.25167424479859,1.00059130784619,-3.85428603582459,0.000721291457497962,0.0130222935920609,"ENSG00000124875","CXCL6"
"ENSG00000180353",-3.10811956792181,-0.12732961563028,-3.85312299834511,0.000723726579507852,0.0130564407416548,"ENSG00000180353","HCLS1"
"ENSG00000144278",1.44877277413976,4.12017402240403,3.8478288339284,0.000731079135641301,0.0131791833371013,"ENSG00000144278","GALNT13"
"ENSG00000173890",-1.51762075664385,3.65067687745392,-3.84741149331544,0.000731717359143683,0.0131807931190984,"ENSG00000173890","GPR160"
"ENSG00000048540",-3.99960939756123,-1.31077119200705,-3.84430469463443,0.000741191065734652,0.0133414391832237,"ENSG00000048540","LMO3"
"ENSG00000198842",2.55604296500615,-0.54796499030346,3.83944738002474,0.000744098541809218,0.0133837409632382,"ENSG00000198842","STYXL2"
"ENSG00000250770",-2.77061416067758,-1.23158833976124,-3.83871592475891,0.000745379929307377,0.0133967536396173,"ENSG00000250770",NA
"ENSG00000167880",-2.59891150658096,-0.641583528019733,-3.83493565712118,0.000751174083178769,0.013490794379423,"ENSG00000167880","EVPL"
"ENSG00000139574",3.21030205465521,-1.23929461977497,3.83400997992404,0.000753493865077571,0.0135223428163248,"ENSG00000139574","NPFF"
"ENSG00000095383",1.4344119753122,3.24913669918729,3.82685703517874,0.000763855476112101,0.0136980565290543,"ENSG00000095383","TBC1D2"
"ENSG00000168427",3.37516064655697,-2.68249599062461,3.82570022965675,0.000767224515845162,0.0137482052794582,"ENSG00000168427","KLHL30"
"ENSG00000196468",-2.20086211144638,-0.444613081635665,-3.81727694500623,0.000779329608161798,0.0139547073461455,"ENSG00000196468","FGF16"
"ENSG00000039068",1.21638322935619,8.84346333563223,3.81659247559499,0.000780433570354144,0.0139640617670221,"ENSG00000039068","CDH1"
"ENSG00000119630",1.56376194423896,2.76565677814817,3.81302178017244,0.000786285129093243,0.0140502768185389,"ENSG00000119630","PGF"
"ENSG00000184672",5.34715633780008,-3.06352140998001,3.82637180918081,0.000786422290692831,0.0140502768185389,"ENSG00000184672","RALYL"
"ENSG00000138131",-3.0290200246815,-1.94986203738127,-3.81173577353887,0.000789032257083813,0.0140864256930086,"ENSG00000138131","LOXL4"
"ENSG00000103460",-1.77008159294289,4.09381623939681,-3.80833665340571,0.000794030254320009,0.0141651221892512,"ENSG00000103460","TOX3"
"ENSG00000136250",5.15220977577129,-3.95997856952494,3.81817861040901,0.0007968828308085,0.0141968205180274,"ENSG00000136250","AOAH"
"ENSG00000143512",3.40687649465432,-2.29441399263138,3.80759753616976,0.000796989590967058,0.0141968205180274,"ENSG00000143512","HHIPL2"
"ENSG00000143171",4.29515923238999,-5.56520204415849,3.80893906139306,0.000800984446716725,0.0142574043992305,"ENSG00000143171","RXRG"
"ENSG00000028137",-1.76725966238118,1.38065902369986,-3.80040597786045,0.000807315915168675,0.0143594590778002,"ENSG00000028137","TNFRSF1B"
"ENSG00000156860",1.53107609610885,5.08559463559777,3.79771639195663,0.000811872044542601,0.0144298086850903,"ENSG00000156860","FBRS"
"ENSG00000149256",2.24944718636289,4.23250083763762,3.79709627064341,0.000812945377956312,0.0144364992957171,"ENSG00000149256","TENM4"
"ENSG00000118513",-1.89048329515167,1.57920245269513,-3.79678842859242,0.000813450922334884,0.0144364992957171,"ENSG00000118513","MYB"
"ENSG00000183090",3.40350526596016,-2.2905514530305,3.79530347651608,0.000817767581965232,0.0145023893487069,"ENSG00000183090","FREM3"
"ENSG00000108819",1.32239590065618,5.13298631738265,3.78766955656586,0.000829122152018354,0.0146929011913393,"ENSG00000108819","PPP1R9B"
"ENSG00000124205",-4.47784277627043,-3.50395556110869,-3.7911955287004,0.000833530773453424,0.0147601334307991,"ENSG00000124205","EDN3"
"ENSG00000148600",-1.64949594087695,3.98954942927512,-3.78006787237577,0.000842418853001749,0.014903801141354,"ENSG00000148600","CDHR1"
"ENSG00000179776",-4.40840747643721,-2.97294807668857,-3.78541099906744,0.000842885305262314,0.014903801141354,"ENSG00000179776","CDH5"
"ENSG00000164379",4.56144491686367,-2.42974737009986,3.7810289813414,0.000852638171450407,0.0150651565657595,"ENSG00000164379","FOXQ1"
"ENSG00000162804",2.49798457174043,1.8401660233884,3.77303691272309,0.000854997002088187,0.0150957264809864,"ENSG00000162804","SNED1"
"ENSG00000204248",6.15360342883022,0.118702721255226,3.78539222990516,0.000874665660080164,0.0154316471931263,"ENSG00000204248","COL11A2"
"ENSG00000014257",2.63905680871372,-0.356478389317369,3.75588542975739,0.000886344999221992,0.0156262232902485,"ENSG00000014257","ACP3"
"ENSG00000006071",-3.65153912488426,0.58811998128283,-3.75588641516187,0.000889555402661855,0.0156713164554046,"ENSG00000006071","ABCC8"
"ENSG00000147509",3.10823648718455,-1.7600980430936,3.75283289539379,0.00089280878799637,0.0157113220870113,"ENSG00000147509","RGS20"
"ENSG00000103253",-1.71694160851389,4.02053212864195,-3.75214220360562,0.000893134876260635,0.0157113220870113,"ENSG00000103253","HAGHL"
"ENSG00000135722",4.27794631243423,-3.15057647572801,3.75114489489525,0.000904245667889264,0.0158951295588265,"ENSG00000135722","FBXL8"
"ENSG00000122121",2.44534909553923,-0.60843619254856,3.74320312228921,0.000910084552422703,0.0159860645740848,"ENSG00000122121","XPNPEP2"
"ENSG00000173917",3.68923041633515,-6.01190060562775,3.74475381046839,0.000910833409006437,0.0159875232580867,"ENSG00000173917","HOXB2"
"ENSG00000019549",2.94526384069131,-1.11272391524955,3.74000860691087,0.000916729466439722,0.0160792607364139,"ENSG00000019549","SNAI2"
"ENSG00000176884",-1.94948766288703,1.1038760732859,-3.7371224474611,0.000921673085021969,0.0161541708887208,"ENSG00000176884","GRIN1"
"ENSG00000197177",-4.13697234769701,-3.66545905875498,-3.73558202772906,0.000932656016540195,0.0163347456376099,"ENSG00000197177","ADGRA1"
"ENSG00000235863",7.90740615876582,-1.86117399208055,3.77729119337508,0.000936452253674709,0.0163892795300562,"ENSG00000235863","B3GALT4"
"ENSG00000179292",-2.21426008687886,0.851066769461569,-3.72910505798523,0.000937296151959392,0.0163921013844493,"ENSG00000179292","TMEM151A"
"ENSG00000236887",2.72125422026248,-6.37505272310116,3.72650270097137,0.000942684240110787,0.0164743333140759,"ENSG00000236887",NA
"ENSG00000135045",1.31162137486683,3.94131912435339,3.72415892792699,0.000947036722686548,0.0165383605710177,"ENSG00000135045","C9orf40"
"ENSG00000233712",-4.00058270055657,-5.40572817621953,-3.7258672159961,0.000950410321640014,0.0165852126767587,"ENSG00000233712",NA
"ENSG00000188707",-3.13438274110987,-2.24465832009036,-3.71832980120595,0.000959833539468124,0.0167374894333396,"ENSG00000188707","ZBED6CL"
"ENSG00000225883",4.94231170481735,-3.77035248582845,3.72600840009834,0.00096396610047359,0.0167973541397473,"ENSG00000225883","BMS1P11"
"ENSG00000107968",1.87161916599208,2.57353157386259,3.70661503452915,0.000982486660040662,0.0171076647432171,"ENSG00000107968","MAP3K8"
"ENSG00000106113",-4.04569664527781,-2.18648486468666,-3.70968894056229,0.000983775721659002,0.0171176975568666,"ENSG00000106113","CRHR2"
"ENSG00000138172",1.59323076327641,2.54110962506344,3.70515600882577,0.000985493155658283,0.0171351641228579,"ENSG00000138172","CALHM2"
"ENSG00000183421",1.39141132583441,3.37764343440264,3.69945726427925,0.000997328693263862,0.0173107173065088,"ENSG00000183421","RIPK4"
"ENSG00000197046",2.34128705445893,0.155754632471469,3.6994747606296,0.000997340935993172,0.0173107173065088,"ENSG00000197046","SIGLEC15"
"ENSG00000101306",-2.40184421606144,-1.31611738008844,-3.69928761904589,0.000997752488431124,0.0173107173065088,"ENSG00000101306","MYLK2"
"ENSG00000105383",-3.67723334907764,-1.70177656409534,-3.69998866815207,0.00100046693777739,0.0173452795017406,"ENSG00000105383","CD33"
"ENSG00000113924",2.86348256315307,-2.96428773671135,3.69186188519502,0.00101387191736407,0.0175650017891386,"ENSG00000113924","HGD"
"ENSG00000145431",2.17085955643934,1.87006465976183,3.69105290952898,0.00101506066623871,0.0175729176047036,"ENSG00000145431","PDGFC"
"ENSG00000183148",5.58152174780049,-2.72826009317062,3.70745398122302,0.00101690541471285,0.0175921706182168,"ENSG00000183148","ANKRD20A2P"
"ENSG00000153208",1.39026543748261,3.66593904312582,3.68553397676784,0.00102684949003992,0.0177514110545995,"ENSG00000153208","MERTK"
"ENSG00000106128",-2.03404435049473,0.283533968572122,-3.68516773819302,0.00102764320242535,0.0177523514939838,"ENSG00000106128","GHRHR"
"ENSG00000057252",1.75548482753945,2.64767833020282,3.68033796872066,0.00103808998182535,0.0179199256963266,"ENSG00000057252","SOAT1"
"ENSG00000130066",1.32159966900729,4.83314412284593,3.6775745535309,0.00104411790154,0.018011033801565,"ENSG00000130066","SAT1"
"ENSG00000203780",2.23975910300743,-0.449013022152539,3.67723493751575,0.00104488892669691,0.0180113947651444,"ENSG00000203780","FANK1"
"ENSG00000179397",4.37907304375616,-4.3272721955265,3.68263148878322,0.00104600690890611,0.0180177316331804,"ENSG00000179397","CATSPERE"
"ENSG00000118946",3.21151040372341,-0.726609714212907,3.66998169615782,0.00106254178971409,0.0182894289997239,"ENSG00000118946","PCDH17"
"ENSG00000251166",3.7050552765802,-4.76671227252233,3.66988051173019,0.00106600425735529,0.0183358841172029,"ENSG00000251166","OR7E163P"
"ENSG00000256463",2.61011250587877,1.41008896342471,3.66737757656531,0.00106688643276791,0.0183379219925721,"ENSG00000256463","SALL3"
"ENSG00000106100",1.45353319347703,3.55878544469586,3.66369078851028,0.0010749400509032,0.0184631334065004,"ENSG00000106100","NOD1"
"ENSG00000196684",-2.03021958623241,0.757191952503371,-3.65834190336824,0.00108706266154208,0.0186580047383477,"ENSG00000196684","HSH2D"
