"","logFC","AveExpr","t","P.Value","adj.P.Val","gene_id","gene"
"ENSG00000163032",-2.72415200619215,4.35858329330205,-15.8840358897835,2.10273931034615e-11,4.03927810560255e-09,"ENSG00000163032","VSNL1"
"ENSG00000112782",10.0963662044733,-0.840125931707274,15.9000464245302,2.1765095211777e-11,4.1478052875015e-09,"ENSG00000112782","CLIC5"
"ENSG00000124532",1.72380269054275,7.11448549320675,15.677291021711,2.55418486149833e-11,4.8292194404959e-09,"ENSG00000124532","MRS2"
"ENSG00000156574",2.20599935739248,5.21984046114068,15.6368742890165,2.65387870030198e-11,4.97851057434775e-09,"ENSG00000156574","NODAL"
"ENSG00000130701",3.9766461286149,1.72998926766672,15.6088085435579,2.72665609532578e-11,5.07311208635438e-09,"ENSG00000130701","RBBP8NL"
"ENSG00000142156",1.82342915121876,8.42650957555217,15.6007168174543,2.74656243222585e-11,5.07311208635438e-09,"ENSG00000142156","COL6A1"
"ENSG00000139318",-2.37901331084737,6.07923653916113,-15.5823581169653,2.79493287017417e-11,5.12304794493299e-09,"ENSG00000139318","DUSP6"
"ENSG00000119950",3.34980258212133,4.48027418550797,15.4528944732812,3.16298792137574e-11,5.75376257333896e-09,"ENSG00000119950","MXI1"
"ENSG00000120149",10.0362003508084,1.40141291399666,15.4572136470591,3.30772373382125e-11,5.97180919522675e-09,"ENSG00000120149","MSX2"
"ENSG00000148175",2.44853262095109,4.51711830903792,15.3198940944636,3.59444511268529e-11,6.44103104819397e-09,"ENSG00000148175","STOM"
"ENSG00000100604",-3.31240343612688,4.95710711642212,-15.2886945826262,3.70478094832216e-11,6.58957038008234e-09,"ENSG00000100604","CHGA"
"ENSG00000157240",2.96184019543739,2.93247958807828,15.2242614031982,3.94332473935179e-11,6.96228776774376e-09,"ENSG00000157240","FZD1"
"ENSG00000163141",4.06977266490875,1.6373364567552,15.1344707841129,4.30567575557531e-11,7.54656103962587e-09,"ENSG00000163141","BNIPL"
"ENSG00000099284",2.55833665086623,6.58128874103593,15.1041476676055,4.43290387985327e-11,7.71325275094468e-09,"ENSG00000099284","MACROH2A2"
"ENSG00000138829",2.95121487968203,6.51247557914633,15.0774832845752,4.55018855672796e-11,7.86036889382386e-09,"ENSG00000138829","FBN2"
"ENSG00000075461",4.39565783986237,3.42401904245497,15.0635123336373,4.61706356556869e-11,7.91892359545967e-09,"ENSG00000075461","CACNG4"
"ENSG00000104081",2.37456044377435,5.52927580892625,14.9775844367614,5.01922657335482e-11,8.5442048295966e-09,"ENSG00000104081","BMF"
"ENSG00000123473",1.64606306101759,6.15213059897627,14.9708184697196,5.05279479344793e-11,8.5442048295966e-09,"ENSG00000123473","STIL"
"ENSG00000101463",3.00823140980827,2.93249662772835,14.9632766579807,5.09063989850425e-11,8.54800316383804e-09,"ENSG00000101463","SYNDIG1"
"ENSG00000101665",2.32246887672375,4.92281712205784,14.8854718871769,5.49734438127841e-11,9.16682175578175e-09,"ENSG00000101665","SMAD7"
"ENSG00000106003",-2.93427787926485,3.42348666833395,-14.8260681589174,5.83122150013062e-11,9.60740603032416e-09,"ENSG00000106003","LFNG"
"ENSG00000187634",11.3896148386271,1.15508845106723,14.89499242987,5.84158454284244e-11,9.60740603032416e-09,"ENSG00000187634","SAMD11"
"ENSG00000115468",2.85441604884911,3.26049429030617,14.7733811849634,6.14519544806476e-11,1.00379886461858e-08,"ENSG00000115468","EFHD1"
"ENSG00000179348",9.99335844945527,0.178106628246564,14.730171566824,6.73850309227523e-11,1.09327659629536e-08,"ENSG00000179348","GATA2"
"ENSG00000164649",-1.83699043531656,6.91699857818742,-14.6555890306708,6.91374320974921e-11,1.11417987887583e-08,"ENSG00000164649","CDCA7L"
"ENSG00000285576",6.29777077460411,-5.43441564689458,14.6431554098566,7.05861888538443e-11,1.12994371117234e-08,"ENSG00000285576",NA
"ENSG00000145642",2.4300451886704,3.56112672686908,14.5682708778909,7.54897768416018e-11,1.20043743147056e-08,"ENSG00000145642","SHISAL2B"
"ENSG00000182782",6.36705287108844,-5.43366405954867,14.555986407529,7.71017542302302e-11,1.21441206204625e-08,"ENSG00000182782","HCAR2"
"ENSG00000214822",9.32043799996794,0.00407871940215648,14.5830927973135,7.73800789159902e-11,1.21441206204625e-08,"ENSG00000214822","KRT16P3"
"ENSG00000102755",-2.37521268326739,6.26413787335765,-14.5361665232746,7.79782643920524e-11,1.2158533016766e-08,"ENSG00000102755","FLT1"
"ENSG00000067840",-2.44601787886076,7.1006465604653,-14.5252799783955,7.88417795766656e-11,1.22138632980316e-08,"ENSG00000067840","PDZD4"
"ENSG00000166482",4.05453507901426,4.0171362771714,14.4922699412266,8.15636693062708e-11,1.25545309447575e-08,"ENSG00000166482","MFAP4"
"ENSG00000058668",2.28368925818531,6.00735864697314,14.4480990556479,8.52612788214365e-11,1.3040088070448e-08,"ENSG00000058668","ATP2B4"
"ENSG00000128683",8.19218051728585,1.09241927894002,14.4621839380346,8.62236345452345e-11,1.31038095740517e-08,"ENSG00000128683","GAD1"
"ENSG00000076770",4.46780273870685,2.88062497823562,14.3747913247833,9.19711906386297e-11,1.38893850919168e-08,"ENSG00000076770","MBNL3"
"ENSG00000160801",6.19779954054426,0.753626869927139,14.3169220953004,9.8228883652407e-11,1.4741699714135e-08,"ENSG00000160801","PTH1R"
"ENSG00000134817",4.44842257365823,2.77564258621215,14.2998710875978,9.9297234908727e-11,1.47526427366326e-08,"ENSG00000134817","APLNR"
"ENSG00000142700",9.96359991300506,-2.92427583475111,14.3375250489934,1.00236446094627e-10,1.47526427366326e-08,"ENSG00000142700","DMRTA2"
"ENSG00000006283",3.18884183492926,3.59874699867927,14.2896466907191,1.00245707834757e-10,1.47526427366326e-08,"ENSG00000006283","CACNA1G"
"ENSG00000171617",2.67881577894097,4.53786363394634,14.2846210846144,1.00759345694142e-10,1.47526427366326e-08,"ENSG00000171617","ENC1"
"ENSG00000175894",7.17275016646328,0.821534015731629,14.282976202814,1.02469374508934e-10,1.48556604102965e-08,"ENSG00000175894","TSPEAR"
"ENSG00000120949",-2.98165755141697,3.62898828143701,-14.2660653223618,1.02700301020707e-10,1.48556604102965e-08,"ENSG00000120949","TNFRSF8"
"ENSG00000185668",-2.7449330883852,4.40168910104605,-14.2325965055988,1.06296555945388e-10,1.5283789828507e-08,"ENSG00000185668","POU3F1"
"ENSG00000008735",-2.97820771043784,2.63393531006808,-14.1955672081194,1.10435138863062e-10,1.57843366332133e-08,"ENSG00000008735","MAPK8IP2"
"ENSG00000105329",3.3382528039265,4.73924270876813,14.1807904876706,1.12140349897086e-10,1.59332194185138e-08,"ENSG00000105329","TGFB1"
"ENSG00000137267",1.72679060455587,8.46116151044933,14.1248263851994,1.18816479543021e-10,1.67824782752177e-08,"ENSG00000137267","TUBB2A"
"ENSG00000163817",7.40437620338625,1.0630479919008,14.1103812920401,1.227261782571e-10,1.72333391363127e-08,"ENSG00000163817","SLC6A20"
"ENSG00000087085",3.26586179343596,3.09612281868709,14.0423245464225,1.29463036591841e-10,1.80736420618795e-08,"ENSG00000087085","ACHE"
"ENSG00000170689",9.13087381803732,-4.20978743693943,14.0207756450055,1.37474908626875e-10,1.90811994563499e-08,"ENSG00000170689","HOXB9"
"ENSG00000180447",2.50248466571488,2.70574618999965,13.968574388175,1.39818178950479e-10,1.92949086951662e-08,"ENSG00000180447","GAS1"
"ENSG00000107338",2.17193781736069,4.34722355971222,13.9182783452968,1.47387433143908e-10,2.02232402551516e-08,"ENSG00000107338","SHB"
"ENSG00000163735",-4.11849227511609,2.98357185736654,-13.9006256624982,1.50234768480283e-10,2.04875100094721e-08,"ENSG00000163735","CXCL5"
"ENSG00000134107",4.08822181573944,2.81015390026944,13.8956355299264,1.51019876381666e-10,2.04875100094721e-08,"ENSG00000134107","BHLHE40"
"ENSG00000130558",-2.66421491890868,4.84974387393242,-13.8282917132464,1.62034848116881e-10,2.17476743596213e-08,"ENSG00000130558","OLFM1"
"ENSG00000134363",3.1139405940892,3.8516493798121,13.8227698371589,1.62988425778997e-10,2.17476743596213e-08,"ENSG00000134363","FST"
"ENSG00000173706",2.69525548477301,4.72472832529111,13.8225173418324,1.63026044674822e-10,2.17476743596213e-08,"ENSG00000173706","HEG1"
"ENSG00000150510",-2.01313506319457,5.2784112079735,-13.8147823397345,1.64362393779501e-10,2.18048055217314e-08,"ENSG00000150510","FAM124A"
"ENSG00000164458",12.4527172762476,-0.0116973008440722,13.8393140329539,1.75060514225464e-10,2.30964454262739e-08,"ENSG00000164458","TBXT"
"ENSG00000129654",-4.01351163782362,1.68494686143128,-13.6935579529317,1.87004854529818e-10,2.45374894369944e-08,"ENSG00000129654","FOXJ1"
"ENSG00000130055",-3.09615018912625,3.22751908389809,-13.6643054499164,1.92840237132841e-10,2.51656509458358e-08,"ENSG00000130055","GDPD2"
"ENSG00000179796",4.4098947226298,2.17573166306459,13.6165756273915,2.03123013254706e-10,2.6364269158227e-08,"ENSG00000179796","LRRC3B"
"ENSG00000100906",1.92758581459511,5.14208349980292,13.6017943031108,2.06154411797675e-10,2.65134890438541e-08,"ENSG00000100906","NFKBIA"
"ENSG00000164512",8.95084706019083,-3.91390050729135,13.6336263369015,2.06481028285887e-10,2.65134890438541e-08,"ENSG00000164512","ANKRD55"
"ENSG00000138061",4.31993709139271,2.77018009563687,13.5838234565127,2.10344165096182e-10,2.68658728313273e-08,"ENSG00000138061","CYP1B1"
"ENSG00000108375",3.51651464214995,2.40020986744495,13.4962361839163,2.30945930832778e-10,2.93411306410406e-08,"ENSG00000108375","RNF43"
"ENSG00000113722",10.0960589315095,-2.51096207242575,13.535422394554,2.33182343967059e-10,2.94693391754579e-08,"ENSG00000113722","CDX1"
"ENSG00000155090",1.99195686125878,4.76010005192901,13.4604430901232,2.40003858469985e-10,3.01726316732004e-08,"ENSG00000155090","KLF10"
"ENSG00000181408",2.7446198262557,2.88096128882752,13.390616513516,2.58854966818556e-10,3.23730492877457e-08,"ENSG00000181408","UTS2R"
"ENSG00000184500",3.20154680453293,2.68684913920841,13.3015823347308,2.85204069941983e-10,3.54835239764087e-08,"ENSG00000184500","PROS1"
"ENSG00000172818",3.27360049404323,2.00460603170768,13.2832469230365,2.90976241848752e-10,3.6015059377692e-08,"ENSG00000172818","OVOL1"
"ENSG00000149922",2.29889630675485,2.61883678165126,13.2451269227271,3.03343046672506e-10,3.73531960856421e-08,"ENSG00000149922","TBX6"
"ENSG00000153093",-3.21163987221551,3.67361310688172,-13.222717828614,3.1090478803527e-10,3.80890090321576e-08,"ENSG00000153093","ACOXL"
"ENSG00000132274",-3.01126595993691,4.63023868840872,-13.2121582668747,3.14517613244269e-10,3.83360250214283e-08,"ENSG00000132274","TRIM22"
"ENSG00000104833",-2.34441323653482,4.80091134829367,-13.1929361913315,3.2121788487054e-10,3.89549689470273e-08,"ENSG00000104833","TUBB4A"
"ENSG00000117091",10.624049247069,-2.32841614788792,13.2247219305762,3.29555265375324e-10,3.9645397536885e-08,"ENSG00000117091","CD48"
"ENSG00000156966",1.87680021565617,7.5448048028272,13.1678215121904,3.30213206204273e-10,3.9645397536885e-08,"ENSG00000156966","B3GNT7"
"ENSG00000182175",-2.1292908514087,5.16820704033737,-13.1598860572121,3.3311073085198e-10,3.9794302831929e-08,"ENSG00000182175","RGMA"
"ENSG00000197467",3.08972371993154,3.08715107671421,13.1042322452829,3.54217690929256e-10,4.21063128445212e-08,"ENSG00000197467","COL13A1"
"ENSG00000173673",-6.85616333975328,1.25476701194219,-13.1020609096063,3.59688447206157e-10,4.23960182975878e-08,"ENSG00000173673","HES3"
"ENSG00000118777",4.14807434186963,2.23039601168636,13.086967389185,3.61265588936554e-10,4.23960182975878e-08,"ENSG00000118777","ABCG2"
"ENSG00000121316",2.13956289405811,5.64560146560789,13.0846627676776,3.6195168045167e-10,4.23960182975878e-08,"ENSG00000121316","PLBD1"
"ENSG00000168461",2.02596731926699,5.96184126581839,13.0198556290907,3.88919081791618e-10,4.53336164659239e-08,"ENSG00000168461","RAB31"
"ENSG00000187140",-4.09295067606555,3.08991643369142,-12.949058707366,4.21074814176232e-10,4.88446784444429e-08,"ENSG00000187140","FOXD3"
"ENSG00000117154",-2.9637333726129,3.76199579075617,-12.9171991676289,4.36088175477921e-10,5.01266670377711e-08,"ENSG00000117154","IGSF21"
"ENSG00000070031",4.12727370032703,0.63759326432995,12.9164412602466,4.36723375294801e-10,5.01266670377711e-08,"ENSG00000070031","SCT"
"ENSG00000107485",10.6439132768416,0.407249371421647,12.9622520773548,4.40875874340427e-10,5.01266670377711e-08,"ENSG00000107485","GATA3"
"ENSG00000102683",10.8206220448398,-1.7187569196772,12.9618097289168,4.42325095412826e-10,5.01266670377711e-08,"ENSG00000102683","SGCG"
"ENSG00000167123",2.35794525088868,4.29577169195572,12.9040036394866,4.42564276695297e-10,5.01266670377711e-08,"ENSG00000167123","CERCAM"
"ENSG00000286073",9.0014631136044,-2.61026202601574,12.8520195811323,4.86907677161105e-10,5.48902682816548e-08,"ENSG00000286073",NA
"ENSG00000152315",7.34091726002852,-0.0523075849252072,12.8228205444283,4.93378177413325e-10,5.53597981123773e-08,"ENSG00000152315","KCNK13"
"ENSG00000165905",-1.8071514201573,6.38300134268668,-12.7425583435305,5.3074382778352e-10,5.92754455476181e-08,"ENSG00000165905","LARGE2"
"ENSG00000177108",-2.30600680381252,4.65491982797657,-12.6988881222594,5.57664812024187e-10,6.19937382700221e-08,"ENSG00000177108","ZDHHC22"
"ENSG00000239405",7.20958647365185,-4.74603980054448,12.7021305570398,5.64790879108278e-10,6.24965833601289e-08,"ENSG00000239405","TMED10P2"
"ENSG00000082512",2.0131749278018,5.1185333472698,12.5780823237697,6.3993745231927e-10,7.04870555279372e-08,"ENSG00000082512","TRAF5"
"ENSG00000165588",-3.19972784580581,4.71056768077762,-12.5655681802098,6.49207023776707e-10,7.11815481960104e-08,"ENSG00000165588","OTX2"
"ENSG00000136110",-1.70735146786076,6.28232773440433,-12.5454813194506,6.64274284730559e-10,7.25025187497736e-08,"ENSG00000136110","CNMD"
"ENSG00000187556",9.9706294062517,-3.81673175439685,12.5564911041943,6.90662990568834e-10,7.50416277354699e-08,"ENSG00000187556","NANOS3"
"ENSG00000130700",8.75049876661375,-1.40434413605934,12.4926058093919,7.30467796315686e-10,7.897848916434e-08,"ENSG00000130700","GATA5"
"ENSG00000166025",1.64194871651641,7.20404553268504,12.4592642721162,7.33475057623181e-10,7.897848916434e-08,"ENSG00000166025","AMOTL1"
"ENSG00000177721",9.30078819215898,-3.74562174841486,12.4435683985901,7.78840673266676e-10,8.34889386003546e-08,"ENSG00000177721","ANXA2R"
"ENSG00000125414",-7.15604463370737,-1.2953327865054,-12.3975426164228,8.00445177686119e-10,8.54235093626626e-08,"ENSG00000125414","MYH2"
"ENSG00000152256",3.01139289535057,5.58641167422774,12.3721513673882,8.11214472120009e-10,8.61423203496624e-08,"ENSG00000152256","PDK1"
"ENSG00000170893",7.74590484054284,-1.71441742988463,12.3852765526858,8.16839212269347e-10,8.61423203496624e-08,"ENSG00000170893","TRH"
"ENSG00000139174",-4.30394078682273,4.26493449588169,-12.3625021849557,8.21058619392915e-10,8.61423203496624e-08,"ENSG00000139174","PRICKLE1"
"ENSG00000283567",-7.74179493190648,-0.956313275712454,-12.3802983746338,8.21530541398996e-10,8.61423203496624e-08,"ENSG00000283567","C19orf85"
"ENSG00000100842",1.5939729421466,6.19616651637189,12.3264640258112,8.55383596452242e-10,8.9302047469614e-08,"ENSG00000100842","EFS"
"ENSG00000108001",6.17161043804771,-0.414697516700959,12.3294614629348,8.59420368879456e-10,8.93350731494957e-08,"ENSG00000108001","EBF3"
"ENSG00000057149",-7.35343148467976,-3.55822418357397,-12.3103549965826,8.87465684442461e-10,9.17861466001234e-08,"ENSG00000057149","SERPINB3"
"ENSG00000109625",1.92223186375682,5.45706311173762,12.2917680265686,8.90645183984206e-10,9.17861466001234e-08,"ENSG00000109625","CPZ"
"ENSG00000124570",1.6580770689221,5.45923095124875,12.2400531635985,9.4608412182504e-10,9.70827860395849e-08,"ENSG00000124570","SERPINB6"
"ENSG00000267909",-2.59668562579812,3.58865442994871,-12.2059222098136,9.84668377184368e-10,1.00612157757238e-07,"ENSG00000267909","CCDC177"
"ENSG00000204217",2.14443513614922,5.23228115871255,12.197407485572,9.94544946144414e-10,1.01190734096694e-07,"ENSG00000204217","BMPR2"
"ENSG00000236438",1.6248035641969,7.23366958645549,12.1739275165298,1.02234043905433e-09,1.03579909799885e-07,"ENSG00000236438","FAM157A"
"ENSG00000165556",12.6455982255117,-1.87096114027117,12.2396177862968,1.04160595539108e-09,1.05088412608616e-07,"ENSG00000165556","CDX2"
"ENSG00000068831",-4.37639077917656,3.33109995119867,-12.1535556743611,1.04820872830608e-09,1.05312083615421e-07,"ENSG00000068831","RASGRP2"
"ENSG00000164076",-2.11227381730012,5.65292634107327,-12.1321373381715,1.07386372946479e-09,1.07001142637575e-07,"ENSG00000164076","CAMKV"
"ENSG00000113356",-2.187977566066,5.4691501147115,-12.1288059213651,1.07808770475203e-09,1.07001142637575e-07,"ENSG00000113356","POLR3G"
"ENSG00000125637",3.61362616477177,3.07588690550261,12.1287529116337,1.07838899376533e-09,1.07001142637575e-07,"ENSG00000125637","PSD4"
"ENSG00000124126",1.74883293345075,6.13599544280278,12.0932034084792,1.12433944680559e-09,1.11101394225086e-07,"ENSG00000124126","PREX1"
"ENSG00000110400",-1.83195678704099,7.14231159816307,-12.0795529773362,1.14262541344862e-09,1.12445579621837e-07,"ENSG00000110400","NECTIN1"
"ENSG00000189143",1.90004211557201,5.44589783136835,12.0198462112184,1.22638296910807e-09,1.20195542262135e-07,"ENSG00000189143","CLDN4"
"ENSG00000163565",3.53472306744217,2.33946455046094,12.0130247019057,1.2365785058533e-09,1.20449702414413e-07,"ENSG00000163565","IFI16"
"ENSG00000069482",2.3122312430561,6.82844459010666,12.0112220680128,1.23900868300683e-09,1.20449702414413e-07,"ENSG00000069482","GAL"
"ENSG00000157554",-5.12947786997707,1.24986858787958,-11.995637110541,1.26598832730234e-09,1.22576256916063e-07,"ENSG00000157554","ERG"
"ENSG00000127863",5.3143186824989,0.988970306875652,11.9695721348574,1.30681291174075e-09,1.26020849946662e-07,"ENSG00000127863","TNFRSF19"
"ENSG00000105409",-2.28023140097769,4.805462713005,-11.952730393576,1.32834205525343e-09,1.27584597722981e-07,"ENSG00000105409","ATP1A3"
"ENSG00000115844",9.89895226545398,-2.16158958497568,11.9924613690631,1.33389278502847e-09,1.27607304996429e-07,"ENSG00000115844","DLX2"
"ENSG00000026559",1.93470332653029,5.59787862086292,11.9164893376099,1.38708767910591e-09,1.31804233327013e-07,"ENSG00000026559","KCNG1"
"ENSG00000268869",2.17820265879606,3.58298861386755,11.9154926995886,1.38874192202792e-09,1.31804233327013e-07,"ENSG00000268869","ESPNP"
"ENSG00000100167",-1.8740703420596,5.56994631269472,-11.8791552368782,1.45048646439691e-09,1.37122366075192e-07,"ENSG00000100167","SEPTIN3"
"ENSG00000110931",1.84024708214921,6.45007900875905,11.8687726285945,1.46865684893032e-09,1.38295640221627e-07,"ENSG00000110931","CAMKK2"
"ENSG00000075388",8.05509678364253,1.50433064546497,11.8807278619645,1.48626273886641e-09,1.3940680033461e-07,"ENSG00000075388","FGF4"
"ENSG00000070193",8.88874482684477,-3.20156327578563,11.8806060252802,1.50255068449624e-09,1.40386175237836e-07,"ENSG00000070193","FGF10"
"ENSG00000227300",9.90018800065167,-2.77938465440016,11.8393445445183,1.60237901590308e-09,1.49133042363817e-07,"ENSG00000227300","KRT16P2"
"ENSG00000176387",-1.91518533493932,4.70943869680501,-11.7890032541736,1.61654566855455e-09,1.49870635495489e-07,"ENSG00000176387","HSD11B2"
"ENSG00000174672",-2.18658002466129,4.60574724930156,-11.7830821369676,1.62813389429141e-09,1.50364427191252e-07,"ENSG00000174672","BRSK2"
"ENSG00000163064",8.2234792760901,-3.37564981427026,11.793141762239,1.65485961183519e-09,1.52247084288837e-07,"ENSG00000163064","EN1"
"ENSG00000164683",3.75068301515603,1.75755450442187,11.7577990853832,1.67913315804493e-09,1.53890631263263e-07,"ENSG00000164683","HEY1"
"ENSG00000162975",-5.40208829935797,-0.0675060626137504,-11.7549005120117,1.69152678477769e-09,1.54437038616281e-07,"ENSG00000162975","KCNF1"
"ENSG00000128283",1.6230052896873,4.9467031356584,11.7255776483271,1.74534608396293e-09,1.58747159727719e-07,"ENSG00000128283","CDC42EP1"
"ENSG00000006016",3.77327703961179,3.59370407406302,11.70399615143,1.79220117667824e-09,1.62393715676973e-07,"ENSG00000006016","CRLF1"
"ENSG00000136881",6.32220925038437,0.822303917321938,11.6866015416275,1.84739234790946e-09,1.66157026025654e-07,"ENSG00000136881","BAAT"
"ENSG00000039068",1.71134238785686,8.84346333563223,11.6766480390077,1.8521039270255e-09,1.66157026025654e-07,"ENSG00000039068","CDH1"
"ENSG00000186832",9.89907939356072,-2.16048148091995,11.7184593033751,1.85449287751438e-09,1.66157026025654e-07,"ENSG00000186832","KRT16"
"ENSG00000137124",-1.5037739348475,6.63112333317015,-11.6672633780516,1.87335729545102e-09,1.67223254194684e-07,"ENSG00000137124","ALDH1B1"
"ENSG00000102034",2.98327240953766,2.38161481218326,11.6367554597982,1.94430884708115e-09,1.72913866800417e-07,"ENSG00000102034","ELF4"
